rpm,temperature,oil_pressure,vibration,fuel_flow,fault
4663.4,89.3,2.85,5.24,2.98,Bearing Degradation
4687.2,83.4,4.01,1.74,3.69,Performance Degradation
5240.3,79.0,4.4,1.39,2.68,Normal
4559.7,84.1,3.87,2.1,3.81,Performance Degradation
5119.0,75.0,4.28,1.16,2.75,Normal
5285.4,110.7,3.36,1.85,3.42,Overheating
4797.1,79.0,3.98,2.01,3.53,Performance Degradation
4586.1,85.8,3.64,2.22,3.67,Performance Degradation
4807.2,94.1,2.45,2.44,2.85,Low Oil Pressure
4710.6,87.6,3.34,4.26,2.9,Bearing Degradation
5308.7,109.9,3.49,1.84,3.38,Overheating
5249.9,76.5,4.34,1.28,2.62,Normal
5256.7,98.1,3.68,1.54,3.36,Overheating
4883.5,91.2,2.53,2.54,2.99,Low Oil Pressure
5170.6,80.5,4.44,1.3,2.61,Normal
4652.2,85.7,3.33,4.16,3.23,Bearing Degradation
4817.2,92.4,2.64,2.15,3.04,Low Oil Pressure
5275.4,104.8,3.68,1.73,3.43,Overheating
4701.7,87.2,3.8,1.93,4.2,Performance Degradation
4544.3,87.9,3.01,6.17,3.14,Bearing Degradation
5169.4,78.0,4.31,1.11,2.66,Normal
4840.5,91.6,2.51,2.36,3.01,Low Oil Pressure
4611.2,90.6,3.4,5.93,3.11,Bearing Degradation
5246.3,96.9,3.79,1.64,3.2,Overheating
4539.5,78.0,4.13,1.95,3.6,Performance Degradation
5298.8,99.2,3.85,1.48,3.2,Overheating
5309.8,111.1,3.37,1.75,3.47,Overheating
4810.3,92.3,2.32,2.5,2.85,Low Oil Pressure
5279.3,104.6,3.63,1.66,3.34,Overheating
5245.1,103.4,3.56,1.65,3.36,Overheating
4750.5,82.9,4.0,2.01,3.74,Performance Degradation
5124.9,78.4,4.25,1.16,2.68,Normal
4531.7,83.7,3.78,2.13,3.62,Performance Degradation
4661.2,83.1,3.15,6.45,2.95,Bearing Degradation
4906.2,91.3,2.2,2.79,3.13,Low Oil Pressure
5189.9,77.9,4.19,1.14,2.64,Normal
4603.7,88.3,3.39,4.41,3.21,Bearing Degradation
4954.1,93.8,1.92,2.57,2.79,Low Oil Pressure
4628.6,87.1,3.68,2.36,3.48,Performance Degradation
4618.0,87.1,4.11,2.01,3.67,Performance Degradation
4900.2,95.1,2.16,2.52,2.78,Low Oil Pressure
5190.9,79.8,4.25,1.2,2.68,Normal
4817.4,88.9,2.13,2.65,2.92,Low Oil Pressure
4657.1,85.3,3.93,1.85,3.61,Performance Degradation
4743.4,84.7,3.99,2.56,3.53,Performance Degradation
5287.2,104.5,3.49,1.87,3.42,Overheating
5302.9,104.3,3.61,1.96,3.42,Overheating
5273.0,99.4,3.85,1.81,3.47,Overheating
5315.2,102.4,3.81,1.73,3.36,Overheating
4684.3,88.7,3.09,4.07,3.05,Bearing Degradation
5157.8,78.9,4.24,1.39,2.66,Normal
4708.5,85.2,4.18,2.03,3.73,Performance Degradation
5243.4,78.9,4.31,1.26,2.66,Normal
4654.6,84.2,3.86,2.05,3.68,Performance Degradation
5246.5,104.3,3.53,1.78,3.47,Overheating
5230.4,100.9,3.74,1.94,3.31,Overheating
5205.3,83.0,4.14,1.32,2.76,Normal
5219.2,75.1,4.24,1.16,2.75,Normal
4929.5,89.2,2.3,2.78,3.01,Low Oil Pressure
5171.1,81.8,4.34,1.24,2.62,Normal
5174.8,104.0,3.66,1.81,3.44,Overheating
5145.9,105.2,3.45,1.88,3.21,Overheating
4557.9,88.2,3.51,5.14,3.5,Bearing Degradation
4680.6,92.3,3.42,5.31,3.01,Bearing Degradation
4604.8,83.7,3.93,2.42,3.58,Performance Degradation
5215.7,99.0,3.73,1.4,3.1,Overheating
4450.0,89.2,3.37,6.06,3.09,Bearing Degradation
4727.2,89.3,3.13,3.72,2.82,Bearing Degradation
5223.2,76.9,4.3,1.16,2.56,Normal
4830.0,94.2,2.28,2.42,2.82,Low Oil Pressure
4778.9,83.1,3.83,2.06,3.54,Performance Degradation
4902.5,95.2,2.27,2.49,2.92,Low Oil Pressure
5176.3,77.9,4.32,1.18,2.8,Normal
4691.6,86.4,3.24,5.33,2.95,Bearing Degradation
4566.0,87.5,3.42,3.78,3.05,Bearing Degradation
5321.0,107.7,3.53,2.06,3.31,Overheating
5200.4,103.2,3.62,1.71,3.16,Overheating
4622.6,85.8,3.79,2.11,3.69,Performance Degradation
5253.2,98.3,3.8,1.6,3.05,Overheating
4808.6,91.8,2.65,2.11,2.89,Low Oil Pressure
4732.5,81.1,3.96,2.19,3.69,Performance Degradation
4603.3,83.8,3.96,2.18,3.85,Performance Degradation
4745.7,81.4,3.77,2.11,3.45,Performance Degradation
4851.4,89.7,2.55,2.62,2.88,Low Oil Pressure
5271.3,106.9,3.52,1.83,3.6,Overheating
4656.8,85.9,3.61,2.21,3.51,Performance Degradation
4565.6,89.8,3.28,5.19,3.16,Bearing Degradation
4574.0,86.1,3.45,5.77,3.05,Bearing Degradation
5246.5,78.0,4.19,1.24,2.62,Normal
4755.5,93.6,2.48,2.43,2.73,Low Oil Pressure
4769.0,83.1,3.94,2.12,3.74,Performance Degradation
4866.7,89.9,2.44,2.3,2.62,Low Oil Pressure
5203.1,79.3,4.29,1.05,2.63,Normal
5220.1,101.1,3.74,1.78,3.23,Overheating
5257.0,110.0,3.4,1.73,3.53,Overheating
5172.0,80.8,4.36,1.16,2.55,Normal
4813.2,93.5,2.18,2.72,2.86,Low Oil Pressure
5235.0,105.9,3.51,1.9,3.39,Overheating
4591.8,84.1,3.9,2.08,3.88,Performance Degradation
4809.1,90.4,2.44,2.28,2.91,Low Oil Pressure
4805.5,92.4,2.11,2.72,3.09,Low Oil Pressure
4605.8,91.2,3.02,3.7,3.01,Bearing Degradation
4827.3,92.6,2.34,2.36,3.15,Low Oil Pressure
4636.6,83.0,3.69,2.21,3.94,Performance Degradation
4805.3,80.4,4.1,2.02,3.83,Performance Degradation
4917.5,92.9,2.29,2.74,2.73,Low Oil Pressure
4839.9,91.3,2.4,2.35,2.77,Low Oil Pressure
5264.9,78.7,4.29,1.16,2.58,Normal
4771.0,92.9,2.3,2.34,2.82,Low Oil Pressure
4757.6,91.8,3.34,5.67,3.12,Bearing Degradation
4568.5,83.7,3.95,2.14,3.96,Performance Degradation
4684.2,84.4,3.77,2.01,3.81,Performance Degradation
5315.8,104.2,3.6,1.75,3.5,Overheating
4947.0,89.9,2.5,2.42,2.9,Low Oil Pressure
4646.2,85.8,3.96,1.99,3.81,Performance Degradation
4577.8,89.2,3.25,4.19,3.09,Bearing Degradation
5263.4,107.9,3.54,1.83,3.53,Overheating
5169.5,76.4,4.32,1.21,2.82,Normal
5251.8,98.8,3.76,1.67,3.29,Overheating
4743.3,87.3,3.31,4.89,3.07,Bearing Degradation
4949.0,89.0,2.41,2.63,3.05,Low Oil Pressure
4763.6,90.0,2.31,2.41,3.02,Low Oil Pressure
4820.6,89.4,2.46,2.22,2.93,Low Oil Pressure
5176.7,73.4,4.11,1.22,2.76,Normal
5167.1,76.8,4.32,1.15,2.68,Normal
4675.5,86.8,3.96,2.03,3.69,Performance Degradation
4896.8,95.7,2.13,2.62,2.86,Low Oil Pressure
4663.8,89.5,3.09,5.3,3.09,Bearing Degradation
4692.6,88.7,2.88,4.39,3.03,Bearing Degradation
4450.0,85.1,3.34,5.43,2.88,Bearing Degradation
5365.4,107.8,3.59,1.77,3.54,Overheating
4600.4,83.9,4.12,1.92,3.82,Performance Degradation
4851.5,95.0,2.05,2.45,3.02,Low Oil Pressure
5259.2,107.1,3.53,1.93,3.36,Overheating
5238.4,101.3,3.74,1.67,3.28,Overheating
5266.1,109.8,3.42,2.08,3.52,Overheating
4664.1,82.0,3.8,2.36,3.68,Performance Degradation
4922.8,90.7,2.21,2.52,2.78,Low Oil Pressure
4749.9,90.3,3.34,4.74,3.33,Bearing Degradation
4680.9,80.5,4.03,2.12,3.53,Performance Degradation
4745.6,86.9,3.03,4.35,2.87,Bearing Degradation
4640.1,85.5,3.72,2.19,3.63,Performance Degradation
4759.2,78.6,3.94,2.34,3.39,Performance Degradation
4881.8,89.3,2.33,2.59,3.1,Low Oil Pressure
4898.7,94.6,2.26,2.37,2.86,Low Oil Pressure
4852.0,91.9,2.39,2.65,2.96,Low Oil Pressure
5307.9,104.6,3.5,1.86,3.19,Overheating
4735.5,83.8,3.4,4.75,2.78,Bearing Degradation
5169.7,74.7,4.33,1.13,2.8,Normal
4609.4,85.3,4.06,1.96,3.99,Performance Degradation
4888.7,89.2,2.55,2.36,2.95,Low Oil Pressure
4856.0,91.6,2.27,2.4,2.87,Low Oil Pressure
5183.7,75.0,4.37,1.23,2.74,Normal
5139.6,102.0,3.56,1.76,3.42,Overheating
4677.7,91.1,3.29,5.73,3.39,Bearing Degradation
4821.5,87.7,2.52,2.35,2.79,Low Oil Pressure
4993.3,89.3,2.61,2.48,2.88,Low Oil Pressure
4618.4,91.1,3.44,5.05,3.06,Bearing Degradation
4739.0,90.0,3.04,3.91,3.3,Bearing Degradation
4764.6,82.0,3.79,2.17,3.55,Performance Degradation
4592.2,92.6,3.32,5.44,3.0,Bearing Degradation
5308.8,104.2,3.59,1.77,3.3,Overheating
5305.7,104.7,3.5,1.71,3.45,Overheating
5153.2,78.7,4.32,1.15,2.67,Normal
4866.0,89.4,2.57,2.32,3.16,Low Oil Pressure
5151.4,77.9,4.4,1.17,2.74,Normal
4724.7,85.7,3.92,2.11,3.71,Performance Degradation
4619.5,83.7,3.02,4.93,3.36,Bearing Degradation
4841.3,89.9,2.4,2.3,2.93,Low Oil Pressure
4599.2,88.4,3.94,2.31,3.76,Performance Degradation
4637.6,88.7,3.33,5.87,2.83,Bearing Degradation
5304.1,109.2,3.52,1.91,3.42,Overheating
5267.4,101.3,3.65,1.65,3.42,Overheating
4758.6,94.3,2.28,2.33,2.89,Low Oil Pressure
4605.4,82.2,4.18,2.47,3.77,Performance Degradation
4725.1,90.8,2.55,2.34,2.89,Low Oil Pressure
4877.2,94.0,2.23,2.6,2.82,Low Oil Pressure
5202.5,77.1,4.41,1.13,2.75,Normal
5347.5,101.4,3.7,1.95,3.36,Overheating
4873.3,89.9,2.53,2.32,2.79,Low Oil Pressure
4920.2,87.5,2.58,2.36,2.81,Low Oil Pressure
5382.8,100.0,3.85,1.81,3.16,Overheating
4607.3,82.5,3.87,2.28,3.66,Performance Degradation
5353.0,103.3,3.45,1.78,3.26,Overheating
4623.4,80.3,3.95,2.25,3.88,Performance Degradation
5201.7,104.5,3.63,1.64,3.37,Overheating
5160.7,104.6,3.73,1.61,3.58,Overheating
4531.1,82.9,3.7,2.07,3.33,Performance Degradation
4620.3,83.6,4.04,2.25,3.21,Performance Degradation
5262.2,104.7,3.57,1.91,3.38,Overheating
4895.2,89.6,2.38,2.83,2.78,Low Oil Pressure
5158.1,104.6,3.57,1.93,3.53,Overheating
4524.8,90.1,3.46,4.76,3.17,Bearing Degradation
4952.6,93.1,2.15,2.86,2.57,Low Oil Pressure
5254.8,78.1,4.32,1.17,2.62,Normal
5308.2,98.5,3.8,1.6,3.23,Overheating
4853.7,86.4,2.98,4.27,3.07,Bearing Degradation
5323.1,108.1,3.53,1.81,3.54,Overheating
4588.9,82.1,4.06,2.35,3.68,Performance Degradation
4936.8,92.6,2.31,2.57,2.75,Low Oil Pressure
4683.1,85.1,3.22,5.25,2.92,Bearing Degradation
4909.0,86.9,2.46,2.41,3.15,Low Oil Pressure
5216.1,105.3,3.65,1.69,3.57,Overheating
4743.3,81.5,3.74,2.24,3.24,Performance Degradation
5306.8,112.9,3.3,1.97,3.62,Overheating
4534.5,90.4,3.03,5.19,2.97,Bearing Degradation
4563.5,90.6,2.98,5.23,3.09,Bearing Degradation
5266.0,95.5,3.85,1.4,3.02,Overheating
4581.8,89.8,3.37,5.13,3.11,Bearing Degradation
5272.9,110.3,3.52,1.82,3.49,Overheating
5140.3,105.6,3.55,1.74,3.44,Overheating
4906.3,87.5,2.65,2.12,2.89,Low Oil Pressure
5344.2,107.1,3.43,1.87,3.52,Overheating
4575.7,84.4,4.03,2.1,3.73,Performance Degradation
5225.0,109.1,3.46,2.21,3.38,Overheating
4788.2,93.3,2.58,2.21,2.71,Low Oil Pressure
4909.9,94.8,2.25,2.22,2.97,Low Oil Pressure
5236.8,107.2,3.49,1.77,3.39,Overheating
5177.4,75.6,4.28,1.16,2.72,Normal
4694.6,89.1,3.03,5.3,3.3,Bearing Degradation
5214.1,107.3,3.6,1.85,3.56,Overheating
5274.1,105.0,3.62,1.91,3.28,Overheating
5355.1,102.6,3.49,1.9,3.22,Overheating
4658.9,85.3,3.88,1.77,3.91,Performance Degradation
4716.3,89.4,3.26,4.82,3.15,Bearing Degradation
4699.9,88.5,3.16,4.39,3.07,Bearing Degradation
4660.9,88.0,2.89,4.38,3.16,Bearing Degradation
5281.7,113.1,3.38,2.09,3.45,Overheating
5012.9,91.3,2.37,2.55,2.92,Low Oil Pressure
5305.9,104.6,3.71,1.61,3.25,Overheating
4604.0,84.8,3.95,2.03,3.62,Performance Degradation
4636.1,88.2,3.98,2.17,3.68,Performance Degradation
5277.2,108.0,3.58,1.99,3.31,Overheating
5233.8,76.3,4.21,1.24,2.79,Normal
4657.0,88.1,3.28,5.35,3.34,Bearing Degradation
4750.1,95.8,2.4,2.36,2.95,Low Oil Pressure
5324.7,106.2,3.61,1.92,3.38,Overheating
5146.0,81.2,4.3,1.13,2.64,Normal
4685.0,88.9,3.43,4.87,3.11,Bearing Degradation
4637.2,85.0,3.03,5.0,2.97,Bearing Degradation
4479.8,80.4,4.1,1.87,3.78,Performance Degradation
5320.0,103.3,3.58,1.57,3.34,Overheating
4825.8,95.2,2.05,2.55,2.81,Low Oil Pressure
4868.8,90.3,2.63,2.19,3.05,Low Oil Pressure
4799.6,95.4,2.33,2.41,2.88,Low Oil Pressure
4861.0,85.0,2.65,1.89,2.97,Low Oil Pressure
4961.3,93.0,2.48,2.45,2.92,Low Oil Pressure
4710.4,86.8,3.31,4.68,3.08,Bearing Degradation
5166.7,103.6,3.62,1.77,3.26,Overheating
5283.1,77.0,4.25,1.1,2.73,Normal
5290.5,80.5,4.25,1.04,2.59,Normal
4637.7,82.4,3.97,2.15,3.45,Performance Degradation
4726.9,89.7,3.12,4.85,3.12,Bearing Degradation
5199.2,77.3,4.32,1.46,2.7,Normal
4724.4,84.0,3.93,2.35,3.64,Performance Degradation
4843.3,91.0,2.89,5.88,3.04,Bearing Degradation
4660.9,85.3,3.66,2.11,3.54,Performance Degradation
4846.5,90.4,2.65,2.1,3.09,Low Oil Pressure
4906.1,92.2,2.35,2.64,2.87,Low Oil Pressure
5206.4,80.7,4.38,1.12,2.55,Normal
5224.6,79.4,4.28,1.22,2.8,Normal
4799.4,85.2,3.8,1.92,3.68,Performance Degradation
4887.4,89.2,2.46,2.31,2.94,Low Oil Pressure
4753.9,84.4,3.82,2.45,4.13,Performance Degradation
5249.5,112.2,3.21,2.24,3.6,Overheating
4753.0,91.1,3.18,4.71,3.15,Bearing Degradation
4628.5,85.2,3.03,4.65,3.0,Bearing Degradation
5155.1,79.4,4.5,1.2,2.75,Normal
5265.7,115.6,3.31,1.91,3.65,Overheating
5311.6,110.6,3.34,1.81,3.57,Overheating
5290.9,105.9,3.56,1.68,3.32,Overheating
4569.6,89.0,3.88,2.15,3.5,Performance Degradation
5243.3,103.9,3.63,1.7,3.37,Overheating
5203.5,77.0,4.24,1.31,2.69,Normal
5258.9,103.0,3.64,1.8,3.48,Overheating
4866.5,96.2,2.26,2.4,2.68,Low Oil Pressure
5308.2,77.6,4.47,1.41,2.83,Normal
4707.2,86.6,2.83,4.87,3.2,Bearing Degradation
4711.0,88.4,4.02,2.07,4.05,Performance Degradation
4899.1,88.7,2.5,2.46,2.93,Low Oil Pressure
4601.9,86.3,3.98,2.26,3.28,Performance Degradation
4497.3,86.5,3.76,1.69,3.27,Performance Degradation
4790.5,92.8,2.15,2.79,2.77,Low Oil Pressure
4762.7,86.1,3.89,2.01,3.88,Performance Degradation
4805.4,93.6,2.25,2.25,2.92,Low Oil Pressure
5243.9,108.2,3.52,1.85,3.49,Overheating
5298.1,111.9,3.51,1.84,3.54,Overheating
4691.8,87.7,3.37,4.32,3.2,Bearing Degradation
4783.8,89.5,3.37,4.66,3.14,Bearing Degradation
4888.5,95.9,2.06,2.5,3.02,Low Oil Pressure
5232.6,108.6,3.54,1.95,3.43,Overheating
4783.4,92.7,2.22,2.48,2.84,Low Oil Pressure
5322.6,108.9,3.5,1.92,3.5,Overheating
4564.1,83.9,3.71,2.6,3.78,Performance Degradation
4745.8,80.9,3.8,2.32,3.62,Performance Degradation
4641.7,81.9,3.71,2.1,3.7,Performance Degradation
5155.0,76.9,4.26,1.32,2.71,Normal
4827.5,88.0,3.21,5.38,3.14,Bearing Degradation
4741.6,87.3,3.98,2.23,3.68,Performance Degradation
4522.7,89.3,3.21,4.84,3.22,Bearing Degradation
5329.5,102.0,3.61,1.54,3.44,Overheating
5172.5,74.3,4.35,1.32,2.73,Normal
4743.0,92.7,2.38,2.39,3.13,Low Oil Pressure
5209.1,99.1,3.66,1.7,3.22,Overheating
4666.7,88.4,3.46,4.77,2.87,Bearing Degradation
4671.9,84.2,3.69,2.21,3.61,Performance Degradation
4759.5,93.6,2.17,2.69,2.77,Low Oil Pressure
5219.6,82.6,4.22,1.11,2.8,Normal
5227.7,74.4,4.24,1.2,2.7,Normal
5234.2,78.5,4.36,1.0,2.72,Normal
5023.5,89.0,2.5,2.23,2.81,Low Oil Pressure
4628.7,85.7,4.02,1.95,3.7,Performance Degradation
5199.6,78.0,4.34,1.21,2.8,Normal
4670.2,85.4,4.09,2.08,3.2,Performance Degradation
5289.4,102.8,3.62,1.68,3.26,Overheating
4764.6,88.2,3.17,4.82,3.11,Bearing Degradation
4711.9,90.2,3.23,6.04,3.22,Bearing Degradation
5327.2,106.6,3.6,2.03,3.41,Overheating
4579.8,83.0,3.83,2.17,3.47,Performance Degradation
4817.7,94.9,2.01,2.59,2.92,Low Oil Pressure
4649.6,93.5,3.61,5.61,3.07,Bearing Degradation
5205.0,78.4,4.27,1.21,2.69,Normal
5174.5,102.0,3.65,1.86,3.24,Overheating
5167.3,105.9,3.67,1.9,3.41,Overheating
5244.0,113.4,3.36,1.83,3.45,Overheating
4534.7,89.3,3.24,3.96,3.2,Bearing Degradation
4580.2,82.6,3.81,2.09,3.67,Performance Degradation
5160.5,78.7,4.28,1.02,2.74,Normal
4619.9,86.7,4.07,1.89,3.77,Performance Degradation
4660.9,85.3,3.95,2.13,3.87,Performance Degradation
5280.6,104.1,3.65,1.81,3.36,Overheating
5267.2,102.1,3.57,1.89,3.22,Overheating
4631.0,93.6,3.08,4.03,3.04,Bearing Degradation
5234.2,78.4,4.08,0.97,2.68,Normal
5358.8,111.5,3.6,2.0,3.51,Overheating
5161.0,77.1,4.2,1.21,2.72,Normal
4739.5,93.8,2.54,2.27,2.82,Low Oil Pressure
4542.7,85.9,3.93,2.16,3.75,Performance Degradation
4733.1,89.4,2.46,2.56,3.06,Low Oil Pressure
4853.7,92.1,2.34,2.54,3.04,Low Oil Pressure
4665.6,87.2,3.29,5.12,3.09,Bearing Degradation
5234.0,78.7,4.21,1.12,2.72,Normal
4536.5,82.1,3.83,2.01,3.77,Performance Degradation
4646.6,83.4,3.79,2.11,3.5,Performance Degradation
5294.0,81.3,4.32,1.21,2.76,Normal
5253.0,113.5,3.27,2.06,3.74,Overheating
4816.8,90.0,2.6,2.46,2.79,Low Oil Pressure
4834.8,91.8,2.2,2.42,2.92,Low Oil Pressure
4825.6,87.1,3.83,1.76,3.95,Performance Degradation
4792.6,86.2,3.84,1.77,3.51,Performance Degradation
5292.9,104.7,3.7,1.69,3.5,Overheating
5207.8,78.4,4.06,0.87,2.71,Normal
4576.2,85.4,3.46,4.72,3.07,Bearing Degradation
5132.4,76.7,4.44,1.12,2.71,Normal
4763.7,82.1,3.87,2.08,3.82,Performance Degradation
5274.3,101.7,3.57,1.76,3.33,Overheating
5365.9,107.0,3.52,1.75,3.42,Overheating
4936.2,91.6,2.24,2.48,2.77,Low Oil Pressure
5262.0,106.5,3.61,1.73,3.45,Overheating
4658.1,84.3,3.97,2.14,3.44,Performance Degradation
4519.1,85.5,3.64,4.41,3.01,Bearing Degradation
4797.4,83.6,3.76,2.04,3.94,Performance Degradation
5302.3,98.2,3.76,1.59,3.24,Overheating
4712.9,91.1,2.98,5.36,3.5,Bearing Degradation
4758.2,94.8,2.28,2.67,2.71,Low Oil Pressure
5270.3,101.2,3.65,1.7,3.47,Overheating
5237.8,75.3,4.2,1.43,2.65,Normal
4652.5,90.5,3.14,4.74,3.16,Bearing Degradation
5197.4,78.2,4.31,1.3,2.64,Normal
4752.2,84.9,3.81,1.86,3.24,Performance Degradation
4908.5,92.8,2.58,2.27,3.02,Low Oil Pressure
4408.5,83.1,3.72,2.37,3.45,Performance Degradation
5334.7,103.5,3.82,1.86,3.36,Overheating
5275.3,105.2,3.6,1.72,3.49,Overheating
5299.3,110.8,3.39,1.83,3.52,Overheating
4600.2,93.3,3.31,5.99,3.08,Bearing Degradation
4846.6,90.5,2.47,2.31,2.92,Low Oil Pressure
5199.4,79.0,4.18,1.26,2.81,Normal
4850.0,82.6,3.65,2.23,3.99,Performance Degradation
4473.3,82.3,3.78,2.41,3.79,Performance Degradation
4689.1,89.8,3.87,2.24,3.41,Performance Degradation
4718.6,91.8,3.36,5.46,3.31,Bearing Degradation
4659.3,82.1,3.96,1.89,3.69,Performance Degradation
4684.6,85.9,3.37,5.21,3.2,Bearing Degradation
5169.5,78.7,4.23,1.03,2.75,Normal
5362.5,105.2,3.59,1.83,3.53,Overheating
5321.9,95.7,3.85,1.61,3.22,Overheating
4639.8,84.6,3.44,5.02,3.1,Bearing Degradation
4533.7,82.8,4.19,2.41,3.41,Performance Degradation
5272.2,104.7,3.73,1.9,3.36,Overheating
5309.5,104.7,3.62,1.61,3.36,Overheating
4798.5,92.0,2.3,2.5,2.95,Low Oil Pressure
4734.9,83.6,4.01,2.2,3.7,Performance Degradation
4658.6,88.7,3.87,1.96,3.55,Performance Degradation
4829.3,93.4,2.2,2.72,3.0,Low Oil Pressure
4883.9,91.0,2.51,2.66,2.8,Low Oil Pressure
5309.5,106.9,3.51,1.65,3.55,Overheating
4645.4,85.8,3.96,2.25,3.6,Performance Degradation
5197.9,111.8,3.42,1.97,3.43,Overheating
4738.6,94.3,2.58,2.19,2.72,Low Oil Pressure
5362.5,102.2,3.76,1.66,3.28,Overheating
5188.2,103.9,3.52,1.82,3.4,Overheating
5284.7,106.8,3.47,1.79,3.41,Overheating
4887.9,96.7,1.93,2.3,2.79,Low Oil Pressure
5224.1,79.1,4.26,1.27,2.67,Normal
5245.6,79.7,4.37,1.08,2.58,Normal
4622.1,84.2,3.34,3.94,3.06,Bearing Degradation
4529.5,85.4,3.82,2.08,3.6,Performance Degradation
4926.3,90.9,2.51,2.29,2.71,Low Oil Pressure
4913.1,95.6,2.38,2.44,2.78,Low Oil Pressure
5258.7,105.7,3.46,1.71,3.45,Overheating
4571.6,82.4,3.95,1.72,3.37,Performance Degradation
5267.0,106.1,3.67,1.79,3.22,Overheating
4733.9,92.0,2.54,2.33,2.82,Low Oil Pressure
4658.8,78.2,3.86,2.17,3.53,Performance Degradation
5136.7,76.0,4.38,1.31,2.67,Normal
4822.3,88.2,2.52,2.62,3.22,Low Oil Pressure
4764.1,89.9,2.51,2.24,2.92,Low Oil Pressure
5275.6,100.6,3.64,1.65,3.36,Overheating
5159.9,74.4,4.37,1.22,2.72,Normal
4655.8,85.8,3.99,2.07,3.58,Performance Degradation
4547.4,85.5,3.94,2.01,3.56,Performance Degradation
4690.5,79.4,3.61,2.24,3.86,Performance Degradation
4609.1,89.7,3.38,5.25,2.95,Bearing Degradation
4662.8,84.6,3.87,2.08,3.86,Performance Degradation
5180.1,111.3,3.26,1.89,3.44,Overheating
4824.3,94.6,2.41,2.28,2.91,Low Oil Pressure
5158.5,79.6,4.58,1.17,2.57,Normal
5219.5,105.9,3.54,1.9,3.33,Overheating
4546.1,83.6,3.03,4.86,3.13,Bearing Degradation
4822.6,88.4,2.65,2.32,2.82,Low Oil Pressure
5234.5,75.8,4.25,1.29,2.65,Normal
4642.9,83.3,3.83,1.84,3.85,Performance Degradation
5271.0,112.2,3.45,2.14,3.51,Overheating
4551.6,85.2,3.85,2.31,3.9,Performance Degradation
5154.9,78.5,4.37,1.17,2.78,Normal
4688.9,89.2,3.5,5.87,3.16,Bearing Degradation
5144.9,81.8,4.37,1.2,2.7,Normal
4778.1,87.6,2.65,2.35,3.21,Low Oil Pressure
4572.7,80.6,3.92,2.23,3.45,Performance Degradation
5328.1,100.8,3.72,1.86,3.33,Overheating
5174.6,77.2,4.16,1.04,2.69,Normal
4769.9,85.3,3.12,3.92,3.17,Bearing Degradation
4591.1,94.9,3.04,5.35,3.08,Bearing Degradation
4891.5,90.8,2.41,2.17,2.88,Low Oil Pressure
5230.5,78.7,4.18,1.24,2.71,Normal
4767.9,84.9,3.86,1.79,3.47,Performance Degradation
4897.4,90.7,2.58,2.01,2.98,Low Oil Pressure
5172.0,76.4,4.37,1.17,2.59,Normal
5199.1,79.4,4.4,1.25,2.82,Normal
5124.2,74.9,4.22,1.13,2.61,Normal
5297.6,105.3,3.56,1.81,3.51,Overheating
5333.1,106.5,3.7,1.93,3.43,Overheating
5304.0,100.2,3.8,1.55,3.19,Overheating
5279.9,101.5,3.65,1.94,3.26,Overheating
4565.1,82.3,3.87,2.29,3.76,Performance Degradation
5265.5,103.7,3.53,1.85,3.27,Overheating
4780.6,83.5,3.77,1.97,3.84,Performance Degradation
5320.7,105.2,3.61,1.86,3.47,Overheating
4546.1,82.0,3.21,5.73,3.18,Bearing Degradation
4609.8,89.2,3.31,4.98,3.22,Bearing Degradation
5362.2,106.6,3.51,1.82,3.28,Overheating
4518.0,87.6,3.31,5.18,3.06,Bearing Degradation
5122.9,76.2,4.21,1.21,2.77,Normal
5216.3,97.2,3.77,1.57,3.3,Overheating
4780.4,88.1,3.78,1.98,3.7,Performance Degradation
4639.5,81.0,4.01,1.95,3.55,Performance Degradation
4773.0,84.3,3.38,5.16,3.0,Bearing Degradation
4640.9,87.8,3.17,5.65,3.34,Bearing Degradation
4555.8,88.6,3.87,2.24,3.46,Performance Degradation
4691.6,87.5,3.84,2.09,3.42,Performance Degradation
4909.5,84.1,3.25,5.48,2.86,Bearing Degradation
4889.0,91.1,2.39,2.42,2.94,Low Oil Pressure
4803.7,80.6,3.84,2.38,3.91,Performance Degradation
4959.0,99.0,2.39,2.61,3.21,Low Oil Pressure
5283.4,73.6,4.15,1.28,2.67,Normal
4792.2,83.8,3.88,2.4,3.85,Performance Degradation
5172.7,79.0,4.36,1.27,2.67,Normal
4692.5,91.7,3.34,4.98,3.06,Bearing Degradation
5296.4,80.3,4.14,1.2,2.77,Normal
5284.9,106.4,3.52,1.65,3.34,Overheating
4879.8,91.1,2.62,2.1,2.95,Low Oil Pressure
4662.6,87.0,3.55,5.88,2.99,Bearing Degradation
4847.0,91.4,2.23,2.65,3.0,Low Oil Pressure
4691.3,86.8,3.41,4.9,3.23,Bearing Degradation
5282.3,99.1,3.74,1.73,3.29,Overheating
4700.6,85.4,3.75,1.92,3.64,Performance Degradation
4665.2,89.1,3.28,5.0,3.22,Bearing Degradation
4790.7,93.1,2.95,4.41,2.79,Bearing Degradation
4622.8,86.2,3.84,1.86,3.91,Performance Degradation
4666.3,89.1,3.22,4.06,2.92,Bearing Degradation
5238.4,76.7,4.34,1.25,2.86,Normal
4548.4,95.0,3.44,5.36,3.18,Bearing Degradation
4654.9,89.8,3.01,6.62,3.25,Bearing Degradation
